word,spell
گسسته دل,/gosastedel/
منصه,/manasse/
آگاهبد,/'āgāhbo(a)d/
منصوص,/mansus/
چهارم,/ča(ā)hārom/
چهارلنگر,/ča(ā)hārlangar/
مطارده,/motārede/
غصه خور,/qossexor/
یوغ,/yuq/
غراچه,/qarāče/
تلوین,/talvin/
آریستوکراسی,/'āristok[e]rāsi/
اختیال,/'extiyāl/
لابه گری,/lābegari/
تبوراک,/taburāk/
لابه گر,/lābegar/
تلویزیون,/tel[e]visiyon/
اختیاردار,/'extiyārdār/
سکیزان,/sekizān/
مستنشق,/mostanšaq/
آماج,/'āmāj/
سکیزنده,/sekizande/
بوته جقه,/butejeqqe/
تراورس,/terāvers/
آماتور,/'āmātor/
ثامن الائمه,/sāmenol'a'emme/
مستند,/mostanad/
فروارد,/forvārd/
آنکش,/'ānkeš/
مطارحه,/motārehe/
کهکان,/kohkān/
غطیط,/qatit/
فروار,/farvār/
خروشان,/xorušān/
علام الغیوب,/'allāmolqoyub/
علامات,/'alāmāt/
آمپرمتر,/'āmpermetr/
آمپول,/'āmpul/
گل,/gal/
مارفسا,/mārfasā/
استهزا,/'estehzā/
لزگی,/le(a)zgi/
اشپش,/'ešpeš/
دیرگاه,/dirgāh/
تخصص,/taxassos/
فلانه,/fo(e)lāne/
جامع الحروف,/jāme'olhoruf/
تخشیدن,/to(a)xšidan/
غارتگر,/qāratgar/
دیرکرد,/dirkard/
شخاییدن,/šaxāy(')idan/
شخانه,/šaxāne/
گیاه قیصر,/giyāhqa(e)ysar/
مستدعا,/mostad'ā/
باغستان,/bāqestān/
باغره,/bāq[e]re/
سرسالار,/sarsālār/
کلسیم,/kalsiyom/
تیل,/til/
تیکوز,/tikuz/
دقل,/daqal/
تکیف,/takayyof/
جرس,/jaras/
جرز,/jarz/
غریونده,/qarivande/
امانت,/'amānat/
محال علیه,/mo(a)hālon'ala(e)yh/
یاسمین,/yāsamin/
یاسمن,/yāsaman/
نگاری,/negāri/
شوبست,/šo[w]bast/
قبضه,/qabze/
راوقی,/rāva(o)qi/
قبطی,/qe(o)bti/
موقوف علیه,/mo[w]qufon'ala(e)yh/
متعسر,/mota'asser/
سنی,/sani[y]/
شوبان,/šubān/
مصقله,/mesqale/
متعزز,/mota'azzez/
اندرون,/'andarun/
موقوفات,/mo[w]qufāt/
اندرورد,/'andarvard/
مادگان,/mādegān/
حکیم,/hakim/
ساینده,/sāyande/
خارپوستان,/xārpustān/
آخوند,/'āxund/
سونات,/sonāt/
سنیز,/soniz/
اذفر,/'azfar/
خارپشت,/xārpošt/
خلاف,/xa(e)lāf/
اذعان,/'ez'ān/
سوند,/sond/
خلاعت,/xalā'at/
رخا,/raxā/
خارکش,/xārke(a)š/
بودیسم,/budism/
ناوسالار,/nāvsālār/
بودنی,/bodani/
حق الیقین,/haqqolyaqin/
عالمیان,/'ālamiyān/
گوه,/go(a)ve/
جان آهنج,/jān[']āhanj/
جان آفرین,/jān[']āfarin/
سگ زبان,/sagzabān/
محصون,/mahsun/
اتا,/'atā/
نفج,/nafj/
محصول,/mahsul/
عسرالبول,/'osrolbo[w]l/
فرارفتن,/farāraftan/
پول,/pul/
فرارسیدن,/farāra(e)sedan/
اقطار,/'aqtār/
حصص,/hesas/
پوگان,/pugān/
چندان,/čandān/
شنج,/šanj/
جوار,/ja(e)vār/
جوارح,/javāreh/
گم نشان,/gomnešān/
ضرب دیدگی,
ضرب خورده,/zarbxorde/
هیدان,/haydān/
انساب,/'ansāb/
هید,/hayd/
سعه,/se'e/
ما وضع له,/māvoze'alah/
متصلف,/motasallef/
مبرا,/mobarrā/
متصل,/mottasel/
مبرات,/mabarrāt/
عسر,/'osr/
حماض,/hommāz/
کمپلت,/komp[e]let/
سمل,/saml/
کمپرسی,/komp[e]resi/
بهنانه,/bahnāne/
دهقان,/dehqān/
دهشت,/de(a)hšat/
بنود,/bonud/
صدف وش,/sadafvaš/
بخشاییدن,/baxšāy(')idan/
صدق,/sedq/
برازنده,/barāzande/
نافرهختگی,/nāfarhextegi/
آلکی,/'ālaki/
برازندگی,/barāzandegi/
خاراگوش,/xārāguš/
محجل,/mohajjal/
متعادل,/mote(a)'ādel/
بورس,/burs/
بی تا,/bitā/
ظهار,/zehār/
زنگ,/zang/
بخیده,/baxide/
مملو,/mamlov[v]/
چپ کوک,/čapkuk/
سوخت,/suxt/
دل تنگ,/deltang/
چپکن,/čapkan/
اسلوب الحکیم,/'oslubolhakim/
جن گیر,/jengir/
دلتا,/deltā/
سوخاری,/so(u)xāri/
جنگیدن,/jangidan/
زرین,/zar[r]in/
تکامل,/takāmol/
ظواهر,/zavāher/
درایت,/derāyat/
تازنگ,/tāzang/
ظبا,/zebā/
تریبون,/teribu(o)n/
کلمه,/kale(a)me/
چسان,/česān/
تریان,/ta(e)r[i]yān/
چزک,/čezk/
بویگان,/buygān/
دودافکن,/dud[']afkan/
مضیقه,/maziqe/
اندماج,/'endemāj/
خطب,/xatb/
زائو,/zā'u/
آناغالس,/'ānāqāles/
امتنان,/'emtenān/
مزدکی,/mazdaki/
امتناع,/'emtenā'/
دری وری,/darivari/
برهود,/barhud/
غم پرور,/qamparvar/
گاودان,/gāvdān/
زه,/zeh/
بفج,/bafj/
گاوداری,/gāvdāri/
نقود,/noqud/
نقمت,/na(e)qmat/
بالالایکا,/bālālāykā/
فند,/fanad/
فندق,/fandoq/
مکابر,/mokāber/
زننده,/zanande/
بالاگر,/bālāgar/
پرزحمت,/porzahmat/
مکابدت,/mokābedat/
برگند,/bargand/
کفچلیز,/kafča(e)liz/
کفچ,/kafč/
لیپید,/lipid/
لیپاز,/lipāz/
قرایح,/qarāyeh/
چفته پشت,/čaftepošt/
فلوئورور,"/felu'uror, felo'oror/"
چفتیدن,/čaftidan/
مولو,/mulu/
سخت کامه,/saxtkāme/
عسرت,/'osrat/
خلاندن,/xalāndan/
پیاله پیما,/piyālepeymā/
کسبه,/kasabe/
کسب,/kasb/
مولنجه,/mulanje/
فلوئورسانس,"/felu'ursāns, felo'orsāns/"
حصیف,/hasif/
پیشوایی,/pišvāy(')i/
پیشوند,/pišvand/
فجاج,/fejāj/
گنداننده,/gandānande/
فروزشگر,/foruzešgar/
تقی,/taqi[y]/
عذاب,/'azāb/
فروزش,/foruzeš/
عذار,/'ezār/
ذخر,/zoxr/
صدغ,/sodq/
باریاب,/bāryāb/
صدصد,/sadsad/
غنوند,/qonvand/
گوشزد,/gušzad/
بازداشتگاه,/bāzdāštgāh/
خلطت,/xeltat/
جهالت,/ja(e)hālat/
خلط,/xe(a)lt/
معزم,/mo'azzem/
تاپاک,/tāpāk/
گردون سوار,/gardunsavār/
مسرور,/masrur/
مسرف,/mosref/
علی القاعده,/'alalqā'ede/
محلول,/mahlul/
بالان,/bālān/
نمار,/namār/
پولادچنگ,/pulādčang/
سمت الراس,/samtorra's/
فراموش خانه,/farāmušxāne/
دادجویی,/dādjuy(')i/
بیت الحرم,/beyytolharam/
نماز,/namāz/
بشولنده,"/be(e,o)šulande/"
ملک زاده,/malekzāde/
موجب,"/mo[w]jeb, mujeb/"
ملک ستان,/molksetān/
موجبه,"/mujebe, ma(o)[w]jebe/"
مسمع,/mesma'/
شب خیزی,/šabxizi/
سموت,/samut/
فراموش کار,/farāmuškār/
جان فزا,/jānfazā/
مظفر,/mozaffar/
مظفرانه,/mozaffarāne/
برخوابه,/barxābe/
پی سپر,/peysepar/
صبح وش,/sobhvaš/
گلباز,/golbāz/
کیفیات,/keyfiy[y]āt/
خصلت,/xe(a)slat/
خصل,/xasl/
پی سپار,/peysepār/
تصفیه,/tasfiye/
گلباران,/golbārān/
اخمو,/'axmu/
زراه,/zarāh/
تصفیق,/tasfiq/
هفت خط,/haftxat/
زرباف,/zarbāf/
نمدگر,/namadgar/
نمدزین,/namadzin/
فاژیدن,/fāžidan/
چرخ کار,/čarxkār/
مرات,/marrāt/
معسر,/mo'ser/
بیجاد,/bijād/
اعتلا,/'e'telā/
مضاعف,/mozā'af/
معسکر,/mo'askar/
اعتلال,/'e'telāl/
بیجا,/bijā/
مضارعت,/mozāre'at/
انصرام,/'enserām/
فاپیش,/fāpiš/
فابریک,/fābrik/
باستان,/bāstān/
غلام بچه,/qolāmbač[č]e/
شهلنگ,/šahlang/
ستمدیده,/setamdide/
عابث,/'ābes/
جسر,/jesr/
فسوق,/fosuq/
دادراد,/dādrād/
ع,/'/
تاپسیا,/tāpsiyā/
جسدی,/jasadi/
آلی بالی,/'ālibāli/
غابات,/qābāt/
سنباندن,/sombāndan/
مانویه,/mānaviy[y]e/
انصراف,/'enserāf/
آلیاژ,/'āl[i]yāž/
فلور,/felor/
فلوت,/folut/
منقا,/monaqqā/
جاهد,/jāhed/
وندیداد,/vandidād/
شکلات,/šokolāt/
رمی,/ramy/
منغر,/monqo(a)r/
مساهله,/mosāhele/
تعمل,/ta'ammol/
پرزین,/porzin/
پ ساییده,
آروغ,/'āro(u)q/
بی حیا,/bihayā/
منقاد,/monqād/
کتری,/ketri/
رمص,/ramas/
چکش کاری,/čak[k]oškāri/
مردم شناسی,/mardomšenāsi/
آناهیتا,/'ānāhitā/
مردم شناس,/mardomšenās/
سهل القیاد,/sahlolqiyād/
منکسف,/monkasef/
فاتولیدن,/fātulidan/
فاتوریدن,/fāturidan/
سهل القبول,/sahlolqabul/
دنائت,/de(a)nā'at/
لامارکیسم,/lāmārkism/
بی حوصله,/biho[w]sele/
سبزده,/sabzdeh/
شترخار,/šotorxār/
شترچران,/šotorča(e)rān/
فرچه,/ferče/
سانترال,/sāntrāl/
دارادار,/dārādār/
مضروب,/mazrub/
استم,/'estam/
بی قاعده,/biqā'ede/
استلزام,/'estelzām/
هنرپیشه,/honarpiše/
بی فکر,/bifekr/
گرز,/gorz/
گردیده حال,/gardidehāl/
نزهتگاه,/nozhatgāh/
بادبه دست,/bādbedast/
مگل,/magal/
خاشک,/xāšak/
شش دانگ,/šešdāng/
قنوات,/qanavāt/
خاشکدان,/xāšakdān/
قنق,/qonoq/
پالوانه,/pālvāne/
مشبه به,/mošabbahonbeh/
غلمه,/qolme/
کرمانشاهی,/kermānšāhi/
غلندر,/qalandar/
وروغ,/voruq/
خیزانیدن,/xizānidan/
داروشناس,/dārušenās/
خصوص,/xosus/
میز,/miz/
میره,/mire/
افروشه,/'afruše/
خصمانه,/xasmāne/
افروزیدن,/'afruzidan/
اسپندارمذ,/'espandārmaz/
اسپند,/'espand/
باسک,/bāsok/
ریس,/ris/
لفتره,/laftare/
ناوردی,/nāvardi/
غم کوفته,/qamkufte/
پشتی گر,/poštigar/
ناوردگاه,/nāvardgāh/
ترخوانه,/tarxāne/
لاییدن,/lāyidan/
لایه,/lāye/
عطری,/'a(e)tri/
عطرسا,/'a(e)trsā/
دارالملک,/dārolmolk/
نشیمه,/našime/
دارالمعلمین,/dārolmo'allemin/
گلبیز,/golbiz/
اره ماهی,/'arremāhi/
تیزدندان,/tizdandān/
غوطه,/qute/
تیزدم,/tizdam/
غوطه باز,/qutebāz/
اریاح,/'aryāh/
نشیمنگاه,/nešimangāh/
افنا,/'efnā/
طناز,/tannāz/
قطره,/qatre/
تفانی,/tafāni/
افلیج,/'eflij/
اکتناه,/'ektenāh/
قطرب,/qotrob/
ذات,/zāt/
استصغار,/'estesqār/
مطبوخ,/matbux/
زیگ,/zig/
پان,/pān/
استصحاب,/'esteshāb/
قعیر,/qa'ir/
مولامول,/mulāmul/
مولا,/mo[w]lā/
امتحان,/'emtehān/
سرای بان,/sarāybān/
مردینه,/mardine/
الزام,/'elzām/
مردی,/mardi/
تحبیس,/tahbis/
تشریح,/tašrih/
مصاب,/mosāb/
تشریع,/tašri'/
عام,/'ām/
دیدان,/didān/
رطب اللسان,/ratbollesān/
تحبیر,/tahbir/
هش,/hoš/
هسیر,/hasir/
پساک,/pasāk/
رطب,/ratb/
پس افکنده,/pas[']afkande/
خشک سال,/xošksāl/
دیداری,/didāri/
کابیله,/kābile/
عمده فروش,/'omdeforuš/
داردار,/dārdār/
معنون,/mo'anvan/
جل جلاله,/jallajalāloh[u]/
رهرو,/rahro[w]/
جامع,/jāme'/
نمک قلیا,/namakeqalyā/
الفغده,/'alfaqde/
الفغدن,/'alfaqdan/
حشره کش,/hašarekoš/
خلوتگاه,/xalvatgāh/
پرپاش,/parpāš/
بلندآوازه,/boland[']āvāze/
تابنده,/tābande/
شلفیه,/šalfiy[y]e/
بخسان,/baxsān/
نحیل,/nahil/
شلفینه,/šalfine/
پچ پچ,/pečpeč/
بخس,/baxs/
غزل,/qazl/
منعقد,/mon'aqed/
پرز,/porz/
موج سوار,/mo[w]jsavār/
مسالک,/masālek/
دیفرانسیل,/difrānsiyel/
پررویی,/porruy(')i/
الفنجگاه,/'alfanjgāh/
دیفتونگ,/diftong/
معظم له,/mo'azzam[on]lah/
پایکار,/pāykār/
الفنج,/'alfanj/
خطاب,/xe(a)tāb/
خطابه,/xe(a)tābe/
ترسیده,/tarside/
شبان,/šabān/
شب انبوی,/šab[']ambuy/
ساگو,/sāgo/
ترسیدن,/tarsidan/
خلوت نشین,/xalvatnešin/
بین الاثنین,/beyno(a)l'esneyn/
گلاب,/golāb/
بیناس,/binās/
کنام,/konām/
کنانه,/kanāne/
گل آذین,/gol[']āzin/
لوحش اللـه,/lo[w]hašallā(a)h/
نیکل,/nikel/
نیک محضر,/nikmahzar/
بسند,/basand/
جدیدالولاده,/jadidolvelāde/
اجامر,/'ajāmer/
بسنج,/besanj/
هماره,/hamāre/
هماز,/hammāz/
جرد,/jard/
جدیدالورود,/jadidolvorud/
رخیدن,/raxidan/
ازن,/'ozon/
شادناک,/šādnāk/
تکلیف,/taklif/
درنگریستن,/darnegaristan/
هزارلا,/hezārlā/
بی محابا,/bimo(a)hābā/
تلقی,/talaqqi/
تلقیب,/talqib/
درنگی,/derange/
هزارکشان,/hezārkešān/
ادراج,/'adrāj/
قروی,/qaravi/
کاشت,/kāšt/
ورده,/varde/
پیش خور,/pišxor/
افاده,/'efāde/
پیش خوان,/pišxān/
وردیج,/vardij/
ازکیا,/'azkiyā/
لامپا,/lāmpā/
شایستن,/šāyestan/
لامپ,/lāmp/
ذمام,/zemām/
پرده سرای,/pardesa(o)rāy/
شایسته,/šāyeste/
قصار,/qasār/
آشوب گستر,/'āšubgostar/
پرپره,/perpere/
آشوبگر,/'āšubgar/
طیت,/tiyyat/
ترقوه,/tarqove/
بندنده,/bandande/
تراشکاری,/tarāškāri/
نیروسنج,/nirusanj/
نیرومند,/nirumand/
دهاز,/dahāz/
منات,/manāt/
منابع,/manābe'/
پلمس,/palmas/
نبردآزما,/nabard[']āzmā/
ایرمان سرا,/'irmānsarā/
دهار,/dahār/
حاق,/hāq[q]/
خواب آور,/xāb[']āvar/
خواباندن,/xābāndan/
ثالث,/sāles/
مقتنص,/moqtanas/
چچک,/čačak/
مقتل,/maqtal/
خانمان سوز,"/xān[e,o]mānsuz/"
مدینه,/madine/
مدیوم,/mediyom/
چچ,/čač/
بین الطلوعین,/beyno(a)ttolu'eyn/
بین الدفتین,/beyno(a)ddaffateyn/
جامه شویی,/jāmešuy(')i/
اشواک,/'ašvāk/
جامه شو,/jāmešu/
نفس الامر,/nafsol'amr/
خریطه,/xarite/
متساوی الاضلاع,/mote(a)sāviyol'azlā'/
راضعه,/rāze'e/
متساوی,/mote(a)sāvi/
مؤدی,/mo'addi/
تفرغ,/tafarroq/
مؤذن,/mo'azzen/
شیو,/šiv/
شینتو,/šinto/
آگاهاندن,/'āgāhāndan/
زارزار,/zārzār/
آگاهاننده,/'āgāhānande/
سر,/sar/
بلایا,/balāyā/
بلاهت,/balāhat/
پابرچین,/pābarčin/
سابود,/sābud/
سمعک,/sam'ak/
سمعه,/som'e/
اواره,/'avāre/
آستینه,/'āstine/
فروآوردن,/foru'āvardan/
آستین,/'āstin/
فروآمدن,/foru'āmadan/
تا,/tā/
بدمهر,/badmehr/
بدمنظر,/badmanzar/
اسپغول,/'aspqul/
پیشواز,/pišvāz/
کانی,/kāni/
اسپست,"/'aspast, 'espest/"
پرغازه,/parqāze/
ترتیل,/tartil/
اتوشویی,/'otošuy(')i/
حلی,/holi[y]/
پرطمع,/portama'/
غرنبه,/qorombe/
پسندیدن,/pasandidan/
غرنبنده,/qorombande/
ترتیزک,/tartizak/
سیرک,/sirk/
تود,/tud/
جبلهنگ,/jablahang/
زنجفر,/za(e)njafr/
شمیله,/šamile/
سیرسیرک,/sirsirak/
زنجره,/zanja(e)re/
دامیار,/dāmyār/
خراط,/xarrāt/
خراص,/xarrās/
دامیاری,/dāmyāri/
دوارس,/davāres/
نشوار,/nešvār/
یسیر,/yasir/
دستوان,/dastvān/
چادرنشین,/čādornešin/
اغنیا,/'aqniyā/
دستوار,/dastvār/
مذیل,/mozayyal/
نفل,/nafl/
کیانی,/koyāni/
کیان خره,/kiyānxorre/
اغنام,/'aqnām/
تیول,/to(i)yul/
دروازه,/darvāze/
ظما,/zama'/
قیادت,/qiyādat/
استمداد,/'estemdād/
گنجشک زبان,/gonješkzabān/
تماسیح,/tamāsih/
گنجشک روزی,/gonješkruzi/
تئوکراسی,/te'okrāsi/
ظلیم,/zalim/
آسا,/'āsā/
باغ پیرا,/bāqpirā/
آبدارخانه,/'ābdārxāne/
بعر,/ba'r/
زاستر,/zāstar/
باغ بین,/bāqbin/
مولد,/mo[w]led/
اویژه,/'aviže/
فراخ شانه,/farāxšāne/
بعدالمشرقین,/bo'dalmašreqeyn/
مولانا,/mo[w]lānā/
فراخ سخنی,/farāxsoxani/
طبل,/tabl/
فضل فروشی,/fazlforuši/
فضلومند,/fazlo[w]mand/
زخمه,/zaxme/
گاورنگ,/gāvrang/
حشاشه,/hošāše/
حسینیه,/hoseyniy[y]e/
گاورسه کاری,/gāvarsekāri/
زاریدن,/zāridan/
بی نیاز,/biniyāz/
عدوانی,/'odvāni/
چشم پوشی,/ce(a)šmpuši/
گربک,/gorbak/
یسوعی,/yasu'i/
عدوان,/'odvān/
گربکو,/gorbaku/
خورا,/xorā/
خور,/xavar/
مخ,/max/
زبان رانی,/zabānrāni/
آماسیده,/'āmāside/
تره بار,/tarebār/
آژخ,/'āžax/
سقام,/saqām/
آژانس,/'āžāns/
زخمناک,/zaxmnāk/
مصطفی,/mostafā/
پته,/pate/
ستافند,/sotāfand/
هنجیدن,/hanjidan/
هنجمک,/hanjamak/
ترفع,/taraffo'/
نازک اندام,/nāzok[']andām/
جارگون,/jārgun/
افشرنده,/'afšorānde/
دی به دین,/deybedin/
افشرده,/'afšorde/
حرج,/haraj/
شرافتمند,/še(a)rāfatmand/
نازک,/nāzok/
تهییج,/tahyij/
راهزن,/rāhzan/
ناکرده کار,/nākardekār/
نوحه خوانی,/no[w]hexāni/
نوحه سرا,/no[w]hesa(o)rā/
هیش,/hiš/
درزی گری,/darzigari/
تندبار,/tondbār/
چرنگیدن,/čarangidan/
درزی گر,/darzigar/
هیدر,/hidr/
گورجا,/gurjā/
هیدرات,/hidrāt/
تنگ دست,/tangdast/
نجوم,/nojum/
نجوغ,/nojuq/
محاوله,/mohāvele/
شوخگنی,/šuxgeni/
فرفروک,/farfaruk/
سپر,/separ/
بغند,/baqand/
ممتلی,/momtali/
کفیز,/kafiz/
صدف وار,/sadafvār/
ممتع,/momatte'/
مواطن,/mavāten/
شوخگن,/šuxgen/
پیرهن,/pir[a]han/
پیره مرد,/piremard/
سدنه,/sadane/
زاجر,/zājer/
مداقه,/modāqqe/
کلیاس,/kelyās/
برق,/barq/
سدگان,/sadgān/
زشت نام,/zeštnām/
روان آسا,/ravān[']āsā/
گیومه,/giy[y]u(o)me/
رصانت,/rasānat/
حلال,/halāl/
شتکار,/šatkār/
آف,/'āf/
حلاق,/hallāq/
ندم,/nadam/
سرخیل,/sarxeyl/
شاهنای,/šāhnāy/
خاوران,/xāvarān/
بنو,/bonu/
مردم نواز,/mardomnavāz/
شاهنامه خوانی,/šāhnāmexāni/
خجکول,/xajkul/
خاور,/xāvar/
ندما,/nodamā/
تیره رای,/tirerāy/
تیره دل,/tiredel/
گروگر,/garugar/
خیارک,/xiyārak/
پیچ,/pič/
خیارشور,/xiyāršur/
نشاب,/noššāb/
افراشتن,/'afrāštan/
پریشان,/parišān/
پرفریب,/porfarib/
افراشته,/'afrāšte/
دست به سر,/dastbesar/
پرفراژ,/perfe(o)raž/
قادات,/qādāt/
قاچاقچی,/qāčāqči/
درجه بندی,/dara(e)jebandi/
استودیو,/'esto(u)diyo/
ستیز,/setiz/
محراک,/mehrāk/
جزیه,/jezye/
ژفگن,/žafgen/
بر,/bar/
روبهانه,/rubahāne/
روبه,/rubah/
خولنجان,/xulanjān/
منکر,/monkar/
متغافل,/motaqāfel/
استات,/'asetāt/
استاخ,/'ostāx/
مشحون,/mašhun/
مشجر,/mošajjar/
متعین,/mote(a)'ayyen/
ویولون,/viyolon/
ویولا,/viyolā/
سکج,/sakaj/
نظام,/nezām/
نظافت,/ne(a)zāfat/
چارچار,/čārčār/
پرداخت,/pardāxt/
واسطه گر,/vāsetegar/
خارخار,/xārxār/
لاله جبین,/lālejabin/
خارچینه,/xārčine/
بنگش,/bongoš/
بنگره,/bangare/
درخشندگی,/de(a)raxšandegi/
واسطةالعقد,/vāsetatol'eqd/
هژبر,/ho(e)žabr/
گنده پز,/gandepaz/
گنده بغل,/gandebaqal/
سپوزنده,/se(o)puzande/
خیار,/xiyār/
خیارچنبر,/xiyārčambar/
ملخ,/malax/
پالیده,/pālide/
وقایت,/ve(a)qāyat/
ملحون,/malhun/
طیبات,/tayyebāt/
تو,/tav/
اطهار,/'athār/
گوشت آور,/gušt[']āvar/
مطلع,/matla'/
باورچی,/bāvarči/
باورکردنی,/bāvarkardani/
فوردگان,/favardagān/
پارس,/pārs/
سیره,/sire/
بی توان,/bitavān/
بی تمیز,/bitamiz/
فورت,/fo[w]rat/
دیشب,/dišab/
پزشک یاری,/pezeškyāri/
دیش,/diš/
ژنتیک,/ženetik/
پزشک یار,/pezeškyār/
مرشح,/moraššah/
دژک,/dežak/
لفت,/left/
لفافه,/le(a)f[f]āfe/
کارگزاری,/kārgozāri/
فضیلت,/fazilat/
مطواع,/metvā'/
سواحل,/savāhel/
برون سو,/borunsu/
مطمئن,/motma'en[n]/
برون سرا,/borunsarā/
یوم النحر,/yo[w]monnahr/
قرمزدانه,/qermezdāne/
یوم النشور,/yo[w]monnošur/
سوابق,/savābeq/
بی شکیب,/bišakib/
بی شک,/bišak[k]/
صوفیگری,/sufigari/
مراتع,/marāte'/
صوفیانه,/sufiyāne/
پایون,/pāyon/
پایور,/pāyvar/
پت پت,/petpet/
پتت,/petat/
سبزک,/sabzak/
تنضید,/tanzid/
رویانده,/ruyānde/
دشواریاب,/došvāryāb/
هم خاندان,"/hamxān[a,e]dān/"
سبزقدم,/sabzqadam/
حلل,/holal/
بسپای,/baspāy/
متعه,/mot'e/
متعهد,/mote(a)'ahhed/
حلقه به گوش,/halqebeguš/
سعر,/se'r/
مضمار,/mezmār/
سعدان,/sa'dān/
مثمن,/mosamman/
نوشاندن,/nušāndan/
کو,/ku/
وهم,/vahm/
نوآیین,/no[w]'āy(')in/
اچی,/'ači/
خرم دین,/xorramdin/
وهله,/vahle/
خرمالو,/xormālu/
اسمندر,/'asmandar/
آداب دان,/'ādābdān/
ویتامین ب,/vitāminbe/
بدراهی,/badrāhi/
ملاج,/malāj/
استار,/'astār/
اذیت,/'aziy[y]at/
مغصوب,/maqsub/
ملابست,/molābesat/
شامخه,/šāmexe/
داج,/dāj/
میلیون,/mil[i]yun/
شامگاه,/šāmgāh/
تیرپرتاپ,/tirpartāb/
ازانک,/'azānk/
کواکب,/kavākeb/
نمط,/namat/
جوب,/jo[w]b/
چرکن,/čerken/
غنده,/qonde/
استنارت,/'estenārat/
فارغ زی,/fāreqzi/
فارغ دل,/fāreqdel/
جم زیور,/jamzivar/
ازان رو,/'az[']ānru/
چرکتاب,/čerktāb/
جمری,/jomri/
گیراگیر,/girāgir/
تجوع,/tajavvo'/
گیرا,/girā/
تجوز,/tajavvoz/
آموزیدن,/'āmuzidan/
زناشوهری,/zanāšo[w]hari/
قرون,/qorun/
چارابرو,/čār[']abru/
تیماس,/timās/
بی تجربه,/bitajro(e)be/
افتخار,/'eftexār/
تیمارکش,/timārke(a)š/
لذت,/le(a)zzat/
افتدن,/'oftadan/
دقاق,/daqqāq/
لذاذت,/lazāzat/
تزاوج,/tazāvoj/
زناشویی,/zanāšuy(')i/
ساگ,/sāg/
دست فال,/dastfāl/
مستمند,/most[a]mand/
آلفا,/'alfā/
آلغونه,/'ālqune/
بوریاباف,/buriyābāf/
آلامد,/'ālāmod/
زیارتگاه,/ziyāratgāh/
مدرسه,/madrese/
مدرس,/modarres/
ضمایم,/zamāy(')em/
ضمایر,/zamāy(')er/
ونژد,/vanžad/
خراشاندن,/xarāšāndan/
پرویز,/parviz/
آلام دلی,/'ālāmdeli/
جیزگر,/jizgar/
ابهام,/'ebhām/
اسرب,/'osrob/
کوبین,/kubin/
اسرائیلیات,/'esrā'iliy[y]āt/
کوبیسم,/kubism/
قرطاس,/qertās/
امتلا,/'emtelā/
قرط,/qort/
نوشته,/navašte/
باحه,/bāhe/
شار,/šār/
ترافع,/tarāfo'/
هیئت,/ha(e)y'at/
ترافق,/tarāfoq/
سایه رس,/sāyeres/
سرادق,/sorādeq/
رثا,/resā/
رثاث,/resās/
برغست,/barqast/
ناوگان,/nāvgān/
سایه دار,/sāyedār/
تنخواه,/tanxāh/
دکلاماسیون,/deklāmāsiyon/
عطیات,/'atiy[y]āt/
فاراب,/fārāb/
گاوپیکر,/gāvpeykar/
عطوفت,/'otufat/
داده,/dāde/
پف کرده,/pofkarde/
دادیار,/dādyār/
ناگه,/nāgah/
صاحب کلاهی,/sāhebkolāhi/
پولادبست,/pulādbast/
وردست,/vardast/
صاحب کلاه,/sāhebkolāh/
طاووس پیکر,/tāvuspeykar/
وردان,/verdān/
غزوات,/qazavāt/
سالو,/sālu/
جانشینی,/jānešini/
رند,/rand/
جانشین,/jānešin/
نمایم,/namāyem/
بن,/bon/
لااحصی,/lā'ohsi/
صورتکش,/suratke(a)š/
لاابالی,/lā'obāli/
غرواش,/qa(o)rvāš/
بمب افکن,/bomb[']afkan/
شناسنده,/šenāsande/
شناسنامه,/šenāsnāme/
سه خوان,/sexān/
رهاو,/rahāv/
سرشته,/serešte/
رهاورد,/rahāvard/
بافرهنگ,/bāfarhang/
لاله فام,/lālefām/
سپاسی,/sepāsi/
قربوس,/qarbus/
تورب,/turb/
اعتنا,/'e'tenā/
ملائک,/malā'(y)ek/
آماجگاه,/'āmājgāh/
افسا,/'afsā/
ملایکه,/malāyeke/
تحجب,/tahajjob/
پرستیدن,/parastidan/
سربه زیری,/sarbeziri/
پرسته,/paraste/
سربه سر,/sarbesar/
بدعنق,/bad'onoq/
ربایش,/robāyeš/
مرفین,/morfin/
بدعمل,/bad'amal/
ربایندگی,/robāyandegi/
دردآشام,/dord[']āšām/
ربیع الثانی,/rabi'ossāni/
کامه,/kāme/
اشکال تراش,/'eškāltarāš/
غادیات,/qādiyāt/
باخه,/bāxe/
انواع,/'anvā'/
امثله,/'amsa(e)le/
مستمسک,/mostamsak/
عقارب,/'aqāreb/
سرعت,/sor'at/
مستمع,/mostame'/
کامور,/kāmvar/
امثال,/'amsāl/
تنباکو,/tambāku/
سبال,/sebāl/
لامانی,/lāmāni/
تهمتن,/tah[a]mtan/
لامان,/lāmān/
پوک,/puk/
فهارس,/fahāres/
فسن,/fasan/
سماکار,/samākār/
تهمت,/tohmat/
فسقه,/fasaqe/
حیف,/heyf/
حیل,/hiyal/
خاک برداری,/xākbardāri/
رست,/rost/
بکنک,/baknak/
حنا,/hanā/
شانه سر,/šānesar/
