word,spell
قرنبا,/qorombā/
صعبه,/sa'be/
مالوف,/ma'luf/
بوز,/bo[w]z/
شامل,/šāmel/
غالیه زلف,/qāliyezolf/
افزار,/'afzār/
تقریض,/taqriz/
مغتذی,/moqtazi/
تقریر,/taqrir/
مغتسل,/moqtasal/
پلندین,/palandin/
پلنگ,/palang/
تفوق,/tafavvoq/
غادیه,/qādiye/
تفو,/tofu/
واشنگ,/vāšang/
واشه,/vāše/
شکران,/šokrān/
سرگرم,/sargarm/
سپندوز,/sepanduz/
مزاح,/mazzāh/
سرگرفته,/sargerefte/
سه پایه,/sepāye/
تبعید,/tab'id/
تبعت,/tabe'at/
مکینه,/me(a)kine/
ازهاق,/'ezhāq/
گچ اندود,/gač[']andud/
پخشیده,/paxšide/
درزی,/darzi/
درزه,/darze/
بخشاییدن,/baxšāy(')idan/
متشعث,/motaša''es/
مفلاک,/meflāk/
نسب,/nasab/
دیروز,/diruz/
جداول,/jadāvel/
فواحش,/favāheš/
خیریت,/xeyriy[y]at/
خرسنگ,/xarsang/
فراروی,/farāruy/
صدمه,/sad[a]me/
پروراندن,/parvarāndan/
پرور,/parvar/
دارالحرب,/dārolharb/
اعتزار,/'e'tezāz/
اعتراف,/'e'terāf/
نسایج,/nasāy(')ej/
تیله,/tile/
بیت الحزن,/beytolhazan/
رشکناک,/rašknāk/
دارالتعلیم,/dārotta'lim/
رشکن,/rašken/
بالابر,/bālābar/
جلبک,/jolbak/
پرامید,/por[']omid/
جلبوب,/jalbub/
کروکر,/karukar/
چشم گرمی,/če(a)šmgarmi/
تسویف,/tasvif/
خواباندن,/xābāndan/
تلهب,/talahhob/
بالیدن,/bālidan/
سمنت,/sement/
تسویغ,/tasviq/
بالیده,/bālide/
جراثقال,/jarr[e]'asqāl/
سمند,/samand/
رب النوع,/rabbonno[w]'/
رب الناس,/rabbonnās/
نفت خیز,/naftxiz/
نمک لاخ,/namaklāx/
خر,/xar/
بصل النخاع,/basalonnoxā'/
نمک گیر,/namakgir/
نفت اندازی,/naft[']andāzi/
جهانبانی,/jahānbāni/
رقیم,/raqim/
رقیقه,/raqiqe/
کیفیات,/keyfiy[y]āt/
متطبب,/motatabbeb/
دم بریده,/domboride/
دمبک,/dombak/
پاکوبان,/pākubān/
متطاول,/motatāvel/
خاموش کاری,/xāmuškāri/
چایمان,/čāymān/
پاکوب,/pākub/
تنمیه,/tanmiye/
تنند,/tanand/
آتشگون,/'ātašgun/
جراح,/jarrāh/
تژ,/tež/
متاجر,/matājer/
تزیین,/tazy(')in/
جراثیم,/jarāsim/
آخرالزمان,/'āxerozzamān/
وقاحت,/va(e)qāhat/
وقاد,/vaqqād/
مطالعه,/motāle'e/
مطامع,/matāme'/
بلاغی,/balāqi/
آخرالامر,/'āxerol'amr/
ابوین,/'abaveyn/
مطبقه,/motbeqe/
پیتک,/pitak/
پیت,/pit/
مهد,/mahd/
مهچه,/mahče/
سمانه,/samāne/
حازم,/hāzem/
حاس,/hās[s]/
مثاله,/ma(e)sāle/
بد نام,/badnām/
قاشقک,/qāšoqak/
قاشق زنی,/qāšoqzani/
غارت زدگی,/qāratzadegi/
روایح,/ravāyeh/
مؤنث,/mo'annas/
اهمال,/'ehmāl/
تعانق,/ta'ānoq/
رمانی,/rommāni/
مزکا,/mozakkā/
مزکوم,/mazkum/
کم بیش,/kambiš/
موعد,/mo[w]'ed/
مسلک,/maslak/
موظف,/movazzaf/
انصاف,/'ansāf/
شیل,/‌šil/
انداوه,/'andāve/
شیگار,/šigār/
ذلالت,/zalālat/
گزن,/gazan/
گزمه,/gazme/
باگذشت,/bāgozašt/
انصار,/'ansār/
نبک,/nabk/
نبق,/nab[a]q/
کریسمس,/kerismas/
برپیچیدن,/barpičidan/
زیرزار,/zirzār/
بارومتر,/bārometr/
اوزار,/'o[w]zār/
عطرسا,/'a(e)trsā/
زیردستی,/zirdasti/
حیات بخش,/hayātbaxš/
حیات,/hayāt/
اوریون,/'or[i]yun/
ناواستوار,/nāv[']ost[o]vār/
ناوانیدن,/nāvānidan/
لون,/lo[w]n/
رجوع,/roju'/
تیس,/teys/
گمان انگیز,/go(a)mān[']angiz/
شفیعا,/šafi'ā/
پیرار,/pirār/
لوند,/lavand/
لومینال,/luminal/
باده فروش,/bādeforuš/
پس فردا,/pasfardā/
اهم,/'aham[m]/
باده پیمایی,/bādepeymāy(')i/
مناضلت,/monāzelat/
دوسره,/dosare/
شکوهیدن,/še(o)kuhidan/
اهلیلجی,/'ahlilaji/
رونویسی,/runevisi/
ژرف اندیش,/žarf[']andiš/
ژرفاسنج,/žarfāsanj/
شکرپنیر,/šekarpanir/
کاردیوگراف,/kārdiyog[e]rāf/
خرم دین,/xorramdin/
ابتهاج,/'ebtehāj/
شکرپاره,/šekarpāre/
پولکا,/pulkā/
زودا,/zudā/
باطنی,/bāteni/
بکا,/bokā/
اشنک,/'ešnak/
سته,/sate/
متفق,/mottafeq/
چغرشته,/čaqrešte/
مردانه وار,/mardānevār/
خرمالو,/xormālu/
دوقلو,/doqolu/
ترعه,/tor'e/
قسم نامه,/qasamnāme/
زهرا,/zahrā/
کسوف,/kosuf/
شستی,/šasti/
خودخواهی,/xodxāhi/
چینی,/čini/
پایه ور,/pāyevar/
متی,/matā/
چینه شناسی,/činešenāsi/
ریخ,/rix/
چنگ,/čang/
خلوق,/xaluq/
تقاص,/taqās[s]/
تقاضا,/taqāzā/
چندین,/čandin/
تناسق,/tanāsoq/
تناسل,/tanāsol/
هاکی,/hāki/
سرم دست,/seramdast/
عابدفریب,/'ābedfarib/
سرمد,/sarmad/
عابدانه,/'ābedāne/
شتر,/šatar/
فخمیدن,/faxmidan/
دکور,/dekor/
دکوپاژ,/dekopāž/
صفیحه,/safihe/
ولگردی,/velgardi/
صفی اللـه,/safiyyollāh/
مشتمال,/moštmāl/
اخفاق,/'exfāq/
مشتلق,/moštoloq/
اخفاف,/'axfāf/
آتش وار,/'ātašvār/
مطلا,/motallā/
غوالی,/qavāli/
صحیح,/sahih/
جدیدا,/jadidan/
صرفه,/sarfe/
گوارنده,/govārande/
بایسته,/bāyeste/
صرف,/sarf/
آماردار,/'āmārdār/
آمار,/'āmār/
بایستنی,/bāyestani/
خرویله,/xarvile/
پاکیزه بوم,/pākizebum/
لرزنده دل,/larzandedel/
شترمور,/šotormur/
شترنج,/šatranj/
ای,/'ay/
ایا,/'ayā/
گونی,/guni/
پاکیزه,/pākize/
گونیا,/gun[i]yā/
متحاکم,/motahākem/
ترقیح,/tarqih/
مویزه,/mavize/
مویز,/maviz/
سیخول,/sixul/
متحاشی,/motahāši/
ناردان,/nārdān/
سیخگاه,/sixgāh/
ام الغلیظ,/'ommolqaliz/
ام الشرایین,/'ommoššarāy(')in/
قوام,/qavām/
خرنای,/xarnāy/
غلیل,/qalil/
قطعات,/qata'āt/
قطعا,/qat'an/
آهنگری,/'āhangari/
ستاوند,/sotavand/
راست کاری,/rāstkāri/
آهنگر,/'āhangar/
گوی انگل,/guy[']ango(a)l/
سابوتاژ,/sābotāž/
دانشومند,/dānešumand/
غلیظ القلب,/qalizolqalb/
جوتره,/jo[w]tare/
فردخانه,/fardxāne/
زیراب,/zirāb/
بگاه,/begāh/
دانشور,/dānešvar/
روح افزا,/ruh[']afzā/
اتاق,/'otāq/
احدوثه,/'ohduse/
پیستون,/pistu(o)n/
پیستوله,/pistule/
هم عنان,/ham'enān/
هم عقیده,/ham'aqide/
بدحساب,/badhesāb/
سخت رویی,/saxtruy(')i/
قینه,/qayne/
غایت الامانی,/qāyatol'amāni/
بالستیک,/bālestik/
بالرین,"/bālerin, bāleriyan/"
چشمداشت,/če(a)šmdāšt/
ریش سفید,/rišsefid/
ریش کاو,/riškāv/
منشفه,/menšafe/
سمینار,/seminār/
منشعب,/monša'eb/
مازح,/māzeh/
ایرمان,/'irmān/
مازالاق,/māzālāq/
سوا,/savā/
سوابق,/savābeq/
رادیولوژی,/rad[i]yoloži/
بی گمان,/bigo(a)mān/
بوزنینه,/buznine/
باغ بین,/bāqbin/
ایسر,/'a(e)ysar/
ایستیدن,/'istidan/
باغبانی,/bāqbāni/
هوتخشان,/hutoxšān/
تنگار,/ta(e)ngār/
بوغ,/buq/
توعد,/tava''od/
مخالفت,/moxālefat/
بوغاز,/buqāz/
توظیف,/to[w]zif/
غده,/qodde/
غدود,/qo(a)dud/
کفر,/kofr/
یوزه,/yuze/
تنک دل,/tonokdel/
سیان,/sayān/
تنکر,/tanakkor/
ویم,/vim/
انجاز,/'enjāz/
خنبره,/xombare/
خنبک,/xombak/
ترانسفورماتور,/terānsformātor/
ویله,/veyle/
کساردن,/kosārdan/
حجت,/hojjat/
مخامرت,/moxāmerat/
آبان,/'ābān/
حجب,/hajb/
ترانسپورت,/terānsport/
آبال,/'ābāl/
آشگر,/'āšgar/
آشمال,/'āšmāl/
هرزه گو,/harzegu/
هامیان,/hāmyān/
هامی,/hāmi/
تفاریق,/tafāriq/
جاده,/jād[d]e/
کاهش,/kāheš/
استعمال,/'este'māl/
بندیدن,/bandidan/
بی درنگ,/biderang/
زابه را,/zāberā/
زاپاس,/zāpās/
نشیمنگاه,/nešimangāh/
وردست,/vardast/
نشیمن,/nešiman/
جمر,/jamr/
جناس,/jenās/
رثاث,/resās/
نماز,/namāz/
نمار,/namār/
فروپوشیدن,/forupušidan/
فروتابیدن,/forutābidan/
نجیب الطرفین,/najibottarafeyn/
دیبادین,/dibādin/
دیباچه,/dibāče/
رثا,/resā/
مصف,/masaf[f]/
صرصر,/sarsar/
قره جه,/qareje/
نجایب,/najāyeb/
معالات,/mo'ālāt/
پرماه,/parmāh/
چکین,/čekin/
حیازیم,/hayāzim/
فارغ زی,/fāreqzi/
شورو,/ševro/
شوروا,/šurvā/
مبصر,/mobassar/
آلاف,/'ālāf/
یازان,/yāzān/
صافات,/sāffāt/
فارغ دل,/fāreqdel/
عرین,/'arin/
عز,/'ez[z]/
پرپره,/perpere/
تود,/tud/
باهنر,/bāhonar/
تعالی اللـه,/ta'ālallāh/
نجاست,/nejāsat/
هزج,/hazaj/
ثانیا,/sāniyan/
برایا,/barāyā/
مبلغ,/mablaq/
چکک,/čakak/
ناشز,/nāšez/
هیدرولیز,/hidroliz/
ناتوانی,/nātavāni/
ایثار,/'isār/
خشمناک,/xašmnāk/
بداوت,/badāvat/
خشمن,/xašmen/
بودن,/budan/
ایت ئیل,/'it'(y)il/
بودنی,/bodani/
متشاکل,/mota(e)šākel/
بارع,/bāre'/
بارش سنج,/bārešsanj/
ثفل,/sofl/
امامزاده,/'emāmzāde/
گیتی گشا,/gitigošā/
ثغور,/soqur/
اشگفت,/'ešgeft/
شهرگردان,/šahrgardān/
ناژویان,/nāžuyān/
اشگفیدن,/'ešgofidan/
ناژو,/nāžu/
توت زار,/tutzār/
خاچه,/xāče/
سرگشتگی,/sargaštegi/
لعوق,/la'uq/
آشفته مو,/'āšoftemu/
خواطی,/xavāti/
رهابین,/rahābin/
سرگشاده,/sargošāde/
رهابنه,/rahābene/
مصاعب,/masā'eb/
مصاعد,/masā'ed/
کاه دریغ,/kāhde(a)riq/
پاکنه,/pākane/
بخشه,/baxše/
پشتواره,/poštvāre/
آشفته عقل,/'āšofte'aql/
پشتوار,/poštvār/
آلی,/'āli/
آلهه پرست,/'āleheparast/
گرامی,/gerāmi/
چابک,/čābok/
کاردیوگرام,/kārdiyog[e]rām/
کوته نظر,/kutahnazar/
پارازیت,/pārāzit/
قاتل الکلب,/qātelolkalb/
برسکیزیدن,/barsekizidan/
برس غنچه,/borsqonče/
ناشتاشکن,/nāštāšekan/
شغب ناک,/šaqabnāk/
اژدرافکن,/'a(e)ždar[']afkan/
شغب,/šaqab/
معرفت الارض,/ma'refatol'arz/
تاویدن,/tāvidan/
رش,/raš/
مهاجرت,/mohājerat/
قرابت,/qa(e)rābat/
پایچه,/pāyče/
مشقات,/maše(a)q[q]āt/
اشقیل,/'ešqil/
قرابادین,/qarābādin/
عاقبت به خیر,/'āqebatbexeyr/
عاقبت اندیشی,/'āqebat[']andiši/
گلابه,/gelābe/
قدس,/qods/
حیص,/heys/
گلاب گیر,/golābgir/
غزل پرداز,/qazalpardāz/
قدرقدرت,/qadarqodrat/
می فروش,/meyforuš/
آنسیکلوپدی,/'ānsiklopedi/
زورنیم,/zavarnim/
هاراکیری,/hārākiri/
هار,/hār/
متجدد,/mote(a)jaded/
هراول,/ha(e)rāvol/
متجبر,/motajabber/
نعوذباللـه,/na'uzobellāh/
قصیده سرا,/qasidesa(o)rā/
هراکش,/harākeš/
رزم یوش,/razmyuš/
حاجتمندی,/hājatmandi/
قدریه,/qadariy[y]e/
کابک,/kābok/
حاجتمند,/hājatmand/
کاباره,/kābāre/
عصاالقرار,/'asalqarār/
متعرض,/mote(a)'arrez/
حلو,/holv/
رصدخانه,/rasadxāne/
نعوت,/no'ut/
پاک نهاد,/pākna(e)hād/
شاهکار,/šāhkār/
دردور,/dordur/
دردنوش,/dordnuš/
حجام,/hajjām/
حجال,/hejāl/
همینک,/haminak/
اخامص,/'axāmes/
نخری,/no(a)xri/
اخ الزوجه,/'axozzo[w]je/
نهب,/nahb/
جودانه,/jo[w]dāne/
منهوب,/manhub/
کعبه,/ka'be/
کعبتین,/ka'bateyn/
گلگر,/gelgar/
بازدم,/bāzdam/
فریبش,/faribeš/
بازدانگان,/bāzdānegān/
وطن دشمن,/vatandošman/
فرخسته,/farxaste/
فلفل بری,/felfelbari/
وطن,/vatan/
فریب ساز,/faribsāz/
ساسات,/sāsāt/
پردسه,/pardase/
خوشیدن,/xušidan/
شورپشت,/šurpošt/
اخمو,/'axmu/
پردروغ,/pordoruq/
دارالعلم,/dārol'elm/
گرمیخ,/gormix/
اخمص,/'axmas/
متسق,/mottaseq/
لرزناک,/larznāk/
پخت,/paxt/
مجاب,/mojāb/
پرورانیده,/parvarānide/
ذخیره,/zaxire/
شفره,/šafre/
دندان شو,/dandānšu/
پذیرایی,/pazirāy(')i/
ورسنگ,/varsang/
پذیرا,/pazirā/
مخدوم,/maxdum/
مخدوش,/maxduš/
صعالک,/sa'ālek/
شفرات,/šafarāt/
ذخر,/zoxr/
دویره,/doveyre/
چسباننده,/časbānande/
خلبان,/xalabān/
منقضی,/monqazi/
چغته,/čoqte/
خیابان بندی,/xiyābānbandi/
چغداول,/čaqdāvol/
سقایت,/se(a)qāyat/
قدرت طلبی,/qodrattalabi/
تیزتاو,/tiztāv/
ملحوظ,/malhuz/
رمکان,/ramkān/
ورداروورمال,/vardārovarmāl/
ارتیاب,/'ertiyāb/
خیابان گرد,/xiyābāngard/
ارتهان,/'ertehān/
همخوند,/hamxund/
غانیه,/qāniye/
دین داری,/dindāri/
دینکرت,/dinkart/
پاردم ساییده,/pārdomsāy(')ide/
دانش سنج,/dānešsanj/
چهارده,/ča(ā)hārdah/
ژنده ژنده,/žendežende/
چهاردهم,/ča(ā)hārdahom/
طیر,/teyr/
جهان آرا,/jahān[']ārā/
طیت,/tiyyat/
سی یک,/siyek/
جهان آفرین,/jahān[']āfarin/
سیئه,/sayye'e/
پالوده,/pālude/
پالودن,/pāludan/
لقیه,/loqye/
لقیط,/laqit/
سایه بان,/sāyebān/
مکسب,/maksa(e)b/
صعدا,/so'adā/
صعتری,/sa'tari[y]/
سراسیمه,/sarāsime/
سراشیب,/sarāšib/
مجری,/mejri/
تلاحق,/talāhoq/
حرص,/hers/
اسکلت,/'eskelet/
مجاجة الشی,/mojājatoššey'/
تلاج,/talāj/
تاریخ,/tārix/
سهر,/sahar/
ساوجی,/sāva(o)ji/
شاخچه بندی,/šāxčebandi/
خالد,/xāled/
کارفزا,/karfazā/
چنگال خوست,/čangālxost/
لاغر,/lāqar/
ساوآهن,/sāv[']āhan/
شاخچه بند,/šāxčeband/
صیانت,/siyānat/
غیرت افزا,/qeyrat[']afzā/
غالیه گون,/qāliyegun/
غالیه فام,/qāliyefām/
حار,/hār[r]/
ثلج,/salj/
همنشین,/hamnešin/
غیرت,/qeyrat/
غیابی,/qiyābi/
معقد,/mo'aqqad/
غیابت,/qayābat/
فلز,/felez[z]/
تنگ روزی,/tangruzi/
شداید,/šadāy(')ed/
تنگس,/tangas/
خیشوم,"/xeyšum, xišum/"
شدالرحال,/šaddorrehāl/
خیش خانه,/xišxāne/
مستنطق,/mostanteq/
حداد,/haddād/
کاآم,/kā'ām/
گرنجار,/gorenjār/
عصرانه,/'asrāne/
کوفتن,/kuftan/
وسایل,/vasāyel/
وستا,/vastā/
کوفتگی,/kuftegi/
تولی,/tavalli/
لجلاج,/lajlāj/
لاعب,/lā'eb/
مجالست,/mojālesat/
لاعلاج,/lāa'(e)lāj/
المثنی,/'almosannā/
علیه السلام,/'ale(a)yhessalām/
حبیب,/habib/
حبیب اللـه,/habibollāh/
علیه الصلات,/'ale(a)yhessalāt/
آگاهیده,/'āgāhide/
مقارب,/moqāreb/
وجوب,/vojub/
وجنات,/vajanāt/
آدمک,/'ādamak/
المپیک,/'olampik/
مروح,/moravveh/
باعث,/bā'es/
بازگرفتن,/bāzgereftan/
توبه,/to[w]be/
رقوم,/roqum/
رقود,/roqud/
غالبا,/qāleban/
زورآزما,/zur[']āz[e]mā/
هم یوغ,/hamyuq/
هنباز,/hambāz/
زنهارداری,/zenhārdāri/
سایش,/sāyeš/
انگشتک,/'angoštak/
کارگزین,/kārgozin/
شاه فش,/šāhfaš/
شاه فنر,/šāhfanar/
کارگزاری,/kārgozāri/
دادار,/dādār/
پردگین,/pardegin/
دادا,/dādā/
ملکت,/molkat/
جرادالبحر,/jarādolbahr/
سازمند,/sāzmand/
معقلی,/ma'qeli/
اسپیروکت,/'espiroket/
سازمندی,/sāzmandi/
اسپید,/'espid/
تشبیب,/tašbib/
ستیخ,/setix/
ورخج,/varaxj/
پرخ,/perex/
مشئوم,/maš'um/
ورجمند,/varjmand/
فیلم بردار,/filmbardār/
مزدکی,/mazdaki/
ارحام,/'arhām/
پندآگین,/pand[']āgin/
علوم,/'olum/
ترموستات,/termu(o)stāt/
سلاک,/salāk/
جامه,/jāme/
محارب,/mohāreb/
قدوه,/qodve/
جوج,/juj/
محاذی,/mohāzi/
جوجر,/jujer/
خیارچنبر,/xiyārčambar/
دیرینه سال,/dirinesāl/
عصفر,/'osfor/
بردگی,/bardegi/
آلترناتیو,/'ālternātiv/
بسط,/bast/
سوگلی,/so[w]goli/
دیواربست,/divārbast/
حالک,/hālek/
گرمازده,/garmāzade/
دائم,/dā'em/
تحریص,/tahris/
بزاز,/bazzāz/
دایگی,/dāyegi/
خطب,/xatb/
دیوار,/divār/
گرمازدگی,/garmāzadegi/
پز,/paz/
مغارس,/maqāres/
مغارات,/maqārāt/
ازگیل,/'azgil/
پرسوزوگداز,/porsuzogodāz/
پزا,/pazā/
بروز,/boruz/
خلالوش,/xalāluš/
سرشت,/serešt/
راست عیار,/rāst'ayār/
راست کار,/rāstkār/
گوشت آور,/gušt[']āvar/
الکتروفون,/'elect[e(o)]rofon/
مارخ,/mārox/
گوشت آلود,/gušt[']ālud/
متفرعن,/mote(a)far'en/
سخن پرور,/soxanparvar/
الکتروکاردیوگراف,/'elect[e(o)]rokardi-yog[e]rāf/
آسمان,/'ās[e]mān/
خشک کن,/xoškkon/
متفرع,/motafarre'/
بثر,/basr/
شکفه,/šekofe/
آفرین گر,/'āfaringar/
مارچوبه,/mārčube/
چراگاه,/čerāgāh/
سیسالنگ,/sisālang/
سیسارون,/sisārun/
م,/m/
تصریع,/tasri'/
اخش,/'axš/
جان گسل,/jāngosel/
آفرینگان,/'āfaringān/
دوگان,/dogān/
اخسمه,/'axsome/
دست افزار,/dast[']afzār/
بددهانی,/baddahāni/
دستاسنگ,/dastāsang/
زلزال,/zelzāl/
دوشنبه,/došambe/
خاک زاد,/xākzād/
شاره,/šāre/
شکستن,/šekastan/
گنداندن,/gandāndan/
شاروان,/šārvān/
الیم,/'alim/
پاگیر,/pāgir/
دوشمال,/dušmāl/
الیگوسن,/'oligosen/
زلت,/zallat/
شکستگی,/šekastegi/
زندخوان,/zandxān/
نکال,/nakāl/
یابش,/yābeš/
مسندالیه,/mosnadon'elayh/
تالی,/tāli/
حفده,/hafade/
خرسند,/xorsand/
حفائظ,/hafā'(y)ez/
دهدار,/dehdār/
دهخدا,/dehxodā/
الکتروشیمی,/'elect[e(o)]rošimi/
فراخ آستین,/farāx[']āstin/
فراخ آهنگ,/farāx[']āhang/
اشتباک,/'eštebāk/
آسمان رند,/'ās[e]mānrand/
مردم نژاد,/mardomnežād/
هزالت,/hozālat/
مردم گیا,/mardomgiyā/
ورشان,/varašān/
مصادر,/masāder/
ورسیج,/varsij/
انقلاب,/'enqelāb/
بوته جقه,/butejeqqe/
پرخوار,/porxār/
آبادبوم,/'ābādbum/
بوتیمار,/butimār/
فقاعی,/foq[q]ā'i/
رفوزه,/rofuze/
تواجد,/tavājod/
فقاع,/foq[q]ā'/
لشکر,/laškar/
انف,/'anf/
روتازه,/rutāze/
مقابض,/maqābez/
جشان,/jašān/
جشا,/jošā/
دوباره,/dobāre/
تریاک,/ta(e)r[i]yāk/
طب,/teb[b]/
نکویی,/nekuy(')i/
دوایر,/davāy(')er/
خلیقه,/xaliqe/
روتازگی,/rutāzegi/
پابه پا,/pābepā/
پذرفتن,/pa(e)zroftan/
ارزانیدن,/'arzānidan/
حرزدان,/harazdān/
آگیشنده,/'āgišande/
کاشانی,/kāšāni/
صابئه,/sābe'e/
صابئین,/sābe'in/
تسلیخ,/taslix/
نکوهیده,/nekuhide/
تسلیح,/taslih/
آگیش,/'āgiš/
بوبرد,/bubord/
مقاربت,/moqārebat/
پیش تر,/pištar/
چشوم,/čašum/
وجوه,/vojuh/
ازل,/'azal/
یابر,/yāber/
منضد,/monazzad/
چلاو,/čelāv/
ویرگول,/virgul/
ملک الموت,/malakolmo[w]t/
قلوه کن,/qolvekan/
ملک الملوک,/malekolmoluk/
شولم,/šo[w]lam/
شولک,/šulak/
اقدام,/'aqdām/
چلاننده,/če(a)lānande/
صفقه,/safqe/
عراضه,/'orāze/
صف کشیده,/safkešide/
چرا زار,/čerāzār/
بکر,/bekr/
پیشتاز,/pištāz/
بده,/bade/
بکتر,/baktar/
مبالغه,/mobāleqe/
خویشتن بین,/xištanbin/
خویشتن,/xištan/
بنلاد,/bonlād/
بنگی,/bangi/
استصغار,/'estesqār/
عمو,/'amu/
چراخور,/čerāxor/
گران قیمت,/gerānqeymat/
براهمه,/barāheme/
جره,/jarre/
براه,/berāh/
خوان,/xān/
خوالیگر,/xāligar/
رنجمند,/ranjmand/
رنجگی,/ranjegi/
بصیرت,/basirat/
خراشیده,/xarāšide/
آملج,/'āmolaj/
حجازی,/hejāzi/
بصیر,/basir/
بهائیه,/bahā'iy[y]e/
بهائیت,/bahā'iy[y]at/
نسیه,/nasiye/
بیجا,/bijā/
اختلاع,/'extelā'/
زکیه,/zakiy[y]e/
نشا,/našā/
کروماتین,/ko(e)romātin/
کرومات,/ko(e)romāt/
سم الحمار,/sammolhemār/
استکراه,/'estekrāh/
جبه,/jobbe/
آهیختن,/'āhixtan/
آهیانه,/'āhiyāne/
صمدانی,/samadāni/
سماکچه,/samākče/
پشت,/pošt/
حنوط,/ho(a)nut/
زردفام,/zardfām/
سیه کاسه,/siyahkāse/
سیه کار,/siyahkār/
عنبری,/'ambari/
زردشتی,/zardošti/
جامه کن,/jāmekan/
آهسته کار,/'āhestekār/
ریزیدن,/rizidan/
کپنک,/kapanak/
کپک,/kapak/
آهسته خو,/'āhestexu/
اسپست,"/'aspast, 'espest/"
هاج,/hāj/
هاتف,/hātef/
اسپغول,/'aspqul/
تتم,/tot(o)m/
ثیبه,/sayyebe/
تتق,/totoq/
وارفته,/vārafte/
معده,/me'de/
هلی کوپتر,/heliku(o)pter/
آخربین,/'āxerbin/
ابجدخوان,/'abjadxān/
تجعید,/taj'id/
چشم بلبلی,/če(a)šmbolboli/
دهنه,/dahne/
تاس,/tās/
نعلبکی,/na'lbe(a)ki/
هلیدن,/helidan/
زشت,/zešt/
زش,/zaš/
رشا,/rešā/
مرال,/ma(e)rāl/
بختک,/baxtak/
بخت آزمایی,/baxt[']āzmāy(')i/
گنده لاش,/gandelāš/
معایب,/ma'āyeb/
معاذ,/ma'āz/
چیره دستی,/čiredasti/
کیلوگرم,/kilu(o)g[e]ram/
باغنج,/bāqanj/
چیره دست,/čiredast/
دوازده امامی,/davāzdah'emāmi/
باغک,/bāqak/
طریق,/tariq/
دوازده جوسق,/davāzdahjo[w]saq/
جان دانه,/jāndāne/
نفله,/nefle/
صبح رو,/sobhru/
خاتم کار,/xātamkār/
دستبرد,/dastbord/
تجویز,/tajviz/
تجوید,/tajvid/
طریفل,/terifel/
واق,/vāq/
طواغیت,/tavāqit/
نویچ,/navič/
فرخ دیم,/farroxdim/
نویان,/nuyān/
برهمنی,/be(a)rahmani/
برهمند,/be(a)rahmand/
ناشادکام,/nāšādkām/
کمدی,/komedi/
لگدمال,/lagadmāl/
ژولیدگی,/žulidegi/
لگدکوب,/lagadkub/
ژولیدن,/žulidan/
مناصح,/monāseh/
کوبه,/kube/
خانه نشین,/xānenešin/
مناصحت,/monāsehat/
آرخالق,/'ārxāloq/
نیم ترک,/nimtark/
هماهنگ,/ham[']āhang/
لوسیدن,/lusidan/
فتح نامه,/fathnāme/
فتح الفتوح,/fatholfotuh/
گوشتابه,/guštābe/
نیم تخت,/nimtaxt/
غمخوارگی,/qamxāregi/
وصمت,/vasmat/
مطایبه,/motāyebe/
بندنه,/bandene/
کم کار,/kamkār/
غمخوار,/qamxār/
زاری,/zāri/
مطایا,/matāyā/
برهود,/barhud/
برهوت,/barahut/
متلاطم,/mote(a)lātem/
روشنا,/ro[w]šanā/
گوییا,/guy(')iyā/
فانوسقه,/fānosqe/
گویی,/guyi/
فانه,/fāne/
تسخر,/tasxar/
شهوت پرست,/šahvatparast/
متلاصق,/motalāseq/
شهوت بار,/šahvatbār/
بشم,/bašm/
شتاب کاری,/šetābkāri/
انگام,/'angām/
سوام,/savām/
بشلیده,/bašalide/
شتاب کار,/šetābkār/
حلوا,/halvā/
تسحب,/tasahhob/
قز,/qaz[z]/
سایه خوش,/sāyexoš/
سارک,/sārak/
واضع,/vāze'/
سایه دار,/sāyedār/
پاک گهر,/pākgohar/
سارق,/sāreq/
ایارده,/'ayārde/
پاکلاغی,/pākalāqi/
پالایش,/pālāyeš/
چلغوز,/čalquz/
پالایشگاه,/pālāyešgāh/
الاله,/'alāle/
منکوب,/mankub/
عطا,/'atā/
تان,/tān/
ملتقط,/moltaqet/
منکشف,/monkašef/
رشمه,/ra(e)šme/
رشکین,/raškin/
درشکه چی,/doroškeči/
درع,/der'/
ملتفت,/moltafet/
وزوز,/vezvez/
انگولک,/'angulak/
وزیدن,/vazidan/
توسط,/tavassot/
مژده,/možde/
توسع,/tavasso'/
بنات الما,/banātolmā'/
انگوم,/'angum/
رانین,/rānin/
جون,/javan/
گام سپر,/gāmsepo(a)r/
گام زن,/gāmzān/
عواید,/'avāyed/
ابن السبیل,/'ebnossabil/
عوایق,/'avāyeq/
کارنادیدگی,/kārnādidegi/
بیگه,/bigah/
چهارلکات,/ča(ā)hārlakāt/
نصوح,/nasuh/
منتهز,/montahez/
دوخته فروش,/duxteforuš/
خاطب,/xāteb/
خاضع,/xāze'/
جهله,/jahale/
منتها,/monte(a)hā/
قرق چی,/qoroqči/
رشوه,/re(o)šve/
حسابدار,/hesābdār/
متمنی,/mote(a)manni/
غصن,/qosn/
حمیت,/hamiy[y]at/
سجیل,/sejjil/
خرمن پا,/xermanpā/
لخشنده,/laxšande/
بی چون وچرا,/bičunočerā/
پادتن,/pādtan/
سجیات,/sajiy[y]āt/
غصص,/qosas/
خرمنج,/xarmonj/
حلول,/holul/
